pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
13441,XX,cde_fo,OPTCUR,EURINR,EURINR25JUN100CE,CE,EURINR25JUN100CE,,25,,,,,,25000,1,1435415400,1000,4,1e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,3.85e+06,1.1e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13442,XX,cde_fo,OPTCUR,EURINR,EURINR25JUN100PE,PE,EURINR25JUN100PE,,25,,,,,,25000,1,1435415400,1000,4,1e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,4.78e+07,3.16e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13443,XX,cde_fo,OPTCUR,EURINR,EURINR25SEP100CE,CE,EURINR25SEP100CE,,25,,,,,,25000,1,1443364200,1000,4,1e+09,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,1.495e+07,8.7e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13444,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY138CE,CE,USDJPY25MAY138CE,,43,,,,,,100000,1,1432909800,1000,4,1.38e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,6.54e+07,3.18e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13445,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY138PE,PE,USDJPY25MAY138PE,,43,,,,,,100000,1,1432909800,1000,4,1.38e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,7.6e+06,1e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13446,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY138.5CE,CE,USDJPY25MAY138.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.385e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,6.08e+07,2.84e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13447,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY138.5PE,PE,USDJPY25MAY138.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.385e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,9.2e+06,1.4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13448,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25SEP1.155CE,CE,GBPUSD25SEP1.155CE,,42,,,,,,1000,1,1443364200,1000,4,1.155e+07,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,1.958e+06,1.678e+06,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
13449,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25SEP1.155PE,PE,GBPUSD25SEP1.155PE,,42,,,,,,1000,1,1443364200,1000,4,1.155e+07,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,5000,1000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
13450,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25SEP1.16CE,CE,GBPUSD25SEP1.16CE,,42,,,,,,1000,1,1443364200,1000,4,1.16e+07,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,1.909e+06,1.629e+06,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
13451,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD25SEP1.16PE,PE,GBPUSD25SEP1.16PE,,42,,,,,,1000,1,1443364200,1000,4,1.16e+07,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,6000,2000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
13454,XX,cde_fo,OPTIRC,718GS2037,718GS203725MAY103.75PE,PE,718GS203725MAY103.75PE,,84,,,,,,25000,1,1432996200,1000,4,1.0375e+09,CDS,OPTIRC,1432996200,,1432996200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432944000,1432996200,,,,,,315513000,0,1,0,1,0,125000,25000,1,1,2,0,0,1,0,1e+12,0,0,1250
13455,XX,cde_fo,OPTIRC,718GS2037,718GS203725MAY104CE,CE,718GS203725MAY104CE,,84,,,,,,25000,1,1432996200,1000,4,1.04e+09,CDS,OPTIRC,1432996200,,1432996200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432944000,1432996200,,,,,,315513000,0,1,0,1,0,2.34e+07,1.895e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
13456,XX,cde_fo,OPTCUR,EURINR,EURINR25SEP100PE,PE,EURINR25SEP100PE,,25,,,,,,25000,1,1443364200,1000,4,1e+09,CDS,OPTCUR,1443364200,,1443337200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1443312000,1443364200,,,,,,315513000,0,1,0,1,0,4.5275e+07,3.2575e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13457,XX,cde_fo,OPTCUR,EURINR,EURINR25DEC99.25CE,CE,EURINR25DEC99.25CE,,25,,,,,,25000,1,1451485800,1000,4,9.925e+08,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,3e+07,2.1e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13458,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.25CE,CE,USDINR2560685.25CE,,1,,,,,,25000,1,1433687400,1000,4,8.525e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,2.325e+06,575000,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13459,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.25PE,PE,USDINR2560685.25PE,,1,,,,,,25000,1,1433687400,1000,4,8.525e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,1.09e+07,5.55e+06,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13460,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.5CE,CE,USDINR2560685.5CE,,1,,,,,,25000,1,1433687400,1000,4,8.55e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,1.55e+06,300000,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13461,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.5PE,PE,USDINR2560685.5PE,,1,,,,,,25000,1,1433687400,1000,4,8.55e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,1.3125e+07,7.275e+06,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13462,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.625CE,CE,USDINR2560685.625CE,,1,,,,,,25000,1,1433687400,1000,4,8.5625e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,1.275e+06,225000,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13463,XX,cde_fo,OPTCUR,USDINR,USDINR2560685.625PE,PE,USDINR2560685.625PE,,1,,,,,,25000,1,1433687400,1000,4,8.5625e+08,CDS,OPTCUR,1433687400,,1433660400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1433635200,1433687400,,,,,,315513000,0,1,0,1,0,1.4275e+07,8.225e+06,1,1,1,0,0,1,0,1e+12,0.75,0,10000
13464,XX,cde_fo,OPTCUR,JPYINR,JPYINR25DEC54.5PE,PE,JPYINR25DEC54.5PE,,27,,,,,,25000,1,1451485800,1000,4,5.45e+08,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,5.475e+06,3.275e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13465,XX,cde_fo,OPTCUR,JPYINR,JPYINR25DEC54.75CE,CE,JPYINR25DEC54.75CE,,27,,,,,,25000,1,1451485800,1000,4,5.475e+08,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,7.68e+07,6.205e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13466,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY139CE,CE,USDJPY25MAY139CE,,43,,,,,,100000,1,1432909800,1000,4,1.39e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,5.63e+07,2.51e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13467,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY139PE,PE,USDJPY25MAY139PE,,43,,,,,,100000,1,1432909800,1000,4,1.39e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.09e+07,1.9e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13468,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY139.5CE,CE,USDJPY25MAY139.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.395e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,5.18e+07,2.2e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13469,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY139.5PE,PE,USDJPY25MAY139.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.395e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.28e+07,2.4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13470,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY140CE,CE,USDJPY25MAY140CE,,43,,,,,,100000,1,1432909800,1000,4,1.4e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,4.76e+07,1.92e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13471,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY140PE,PE,USDJPY25MAY140PE,,43,,,,,,100000,1,1432909800,1000,4,1.4e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.51e+07,3.1e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13472,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY140.5CE,CE,USDJPY25MAY140.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.405e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,4.34e+07,1.66e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13473,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY140.5PE,PE,USDJPY25MAY140.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.405e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.74e+07,4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13474,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY141CE,CE,USDJPY25MAY141CE,,43,,,,,,100000,1,1432909800,1000,4,1.41e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,3.94e+07,1.42e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13475,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY141PE,PE,USDJPY25MAY141PE,,43,,,,,,100000,1,1432909800,1000,4,1.41e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.01e+07,5.1e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13476,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY141.5CE,CE,USDJPY25MAY141.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.415e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,3.57e+07,1.21e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13477,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY141.5PE,PE,USDJPY25MAY141.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.415e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.3e+07,6.2e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13478,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY142CE,CE,USDJPY25MAY142CE,,43,,,,,,100000,1,1432909800,1000,4,1.42e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,3.2e+07,1.02e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13479,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY142PE,PE,USDJPY25MAY142PE,,43,,,,,,100000,1,1432909800,1000,4,1.42e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.61e+07,7.7e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13480,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY142.5CE,CE,USDJPY25MAY142.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.425e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.86e+07,8.4e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13481,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY142.5PE,PE,USDJPY25MAY142.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.425e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.94e+07,9.2e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13482,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY143CE,CE,USDJPY25MAY143CE,,43,,,,,,100000,1,1432909800,1000,4,1.43e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.54e+07,7e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13483,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY143PE,PE,USDJPY25MAY143PE,,43,,,,,,100000,1,1432909800,1000,4,1.43e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,3.29e+07,1.11e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13484,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY143.5CE,CE,USDJPY25MAY143.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.435e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,2.25e+07,5.7e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13485,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY143.5PE,PE,USDJPY25MAY143.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.435e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,3.67e+07,1.31e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13486,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY144CE,CE,USDJPY25MAY144CE,,43,,,,,,100000,1,1432909800,1000,4,1.44e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.98e+07,4.6e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13487,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY144PE,PE,USDJPY25MAY144PE,,43,,,,,,100000,1,1432909800,1000,4,1.44e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,4.06e+07,1.54e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13488,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY144.5CE,CE,USDJPY25MAY144.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.445e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.72e+07,3.6e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13489,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY144.5PE,PE,USDJPY25MAY144.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.445e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,4.47e+07,1.79e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13490,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY145CE,CE,USDJPY25MAY145CE,,43,,,,,,100000,1,1432909800,1000,4,1.45e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.49e+07,2.9e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13491,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY145PE,PE,USDJPY25MAY145PE,,43,,,,,,100000,1,1432909800,1000,4,1.45e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,4.88e+07,2.06e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13492,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY145.5CE,CE,USDJPY25MAY145.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.455e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.28e+07,2.2e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13493,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY145.5PE,PE,USDJPY25MAY145.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.455e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,5.32e+07,2.36e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13494,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY146CE,CE,USDJPY25MAY146CE,,43,,,,,,100000,1,1432909800,1000,4,1.46e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,1.1e+07,1.6e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13495,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY146PE,PE,USDJPY25MAY146PE,,43,,,,,,100000,1,1432909800,1000,4,1.46e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,5.77e+07,2.67e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
13496,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY146.5CE,CE,USDJPY25MAY146.5CE,,43,,,,,,100000,1,1432909800,1000,4,1.465e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,9.3e+06,1.3e+06,5877,1,1,0,0,100,0,1e+12,0,0,10000
13498,XX,cde_fo,OPTCUR,GBPINR,GBPINR25JUN117CE,CE,GBPINR25JUN117CE,,26,,,,,,25000,1,1435415400,1000,4,1.17e+09,CDS,OPTCUR,1435415400,,1435388400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,5.575e+06,1.725e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
13499,XX,cde_fo,OPTCUR,USDJPY,USDJPY25MAY146.5PE,PE,USDJPY25MAY146.5PE,,43,,,,,,100000,1,1432909800,1000,4,1.465e+09,CDS,OPTCUR,1432909800,,1432882800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1432857600,1432909800,,,,,,315513000,0,1,0,1,0,6.23e+07,3.01e+07,5877,1,1,0,0,100,0,1e+12,0,0,10000
6606,XX,cde_fo,OPTCUR,JPYINR,JPYINR2571858.75PE,PE,JPYINR2571858.75PE,,27,,,,,,25000,1,1437316200,1000,4,5.875e+08,CDS,OPTCUR,1437316200,,1437289200,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1437264000,1437316200,,,,,,315513000,0,1,0,1,0,1.285e+07,6.5e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
6609,XX,cde_fo,OPTCUR,GBPUSD,GBPUSD26MAR1.32PE,PE,GBPUSD26MAR1.32PE,,42,,,,,,1000,1,1459089000,1000,4,1.32e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,493000,371000,8454.36,1,1,0,0,100,0,1e+12,0,0,10000
6612,XX,cde_fo,OPTIRC,718GS2033,718GS203325JUN103.75PE,PE,718GS203325JUN103.75PE,,86,,,,,,25000,1,1435415400,1000,4,1.0375e+09,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,825000,425000,1,1,2,0,0,1,0,1e+12,0,0,1250
6613,XX,cde_fo,OPTIRC,718GS2033,718GS203325JUN104CE,CE,718GS203325JUN104CE,,86,,,,,,25000,1,1435415400,1000,4,1.04e+09,CDS,OPTIRC,1435415400,,1435415400,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1435363200,1435415400,,,,,,315513000,0,1,0,1,0,1.42e+07,1.14e+07,1,1,2,0,0,1,0,1e+12,0,0,1250
6616,XX,cde_fo,OPTCUR,JPYINR,JPYINR2562055.25CE,CE,JPYINR2562055.25CE,,27,,,,,,25000,1,1434897000,1000,4,5.525e+08,CDS,OPTCUR,1434897000,,1434870000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1434844800,1434897000,,,,,,315513000,0,1,0,1,0,5.1175e+07,3.5125e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
